entry_id,repetition,line_id,abstraction_similarity,surface_similarity
E012,3,L102,0.36841968,0.28458736
E012,3,L103,0.3418978,0.21603911
E012,3,L104,0.29329709,0.37340011
E012,3,L105,0.35187423,0.29056792
E012,3,L106,0.36756193,0.35945497
E012,3,L107,0.35409167,0.20723115
E012,3,L108,0.36360726,0.30671282
E012,3,L111,0.20251633,0.19980412
E012,3,L112,0.31819478,0.31165848
E012,3,L113,0.28321442,0.19255254
E012,3,L114,0.25688506,0.25445439
E012,3,L115,0.33907424,0.30960215
E012,3,L116,0.30670915,0.2729898
E012,3,L117,0.30353568,0.24399362
E012,3,L118,0.34202949,0.30601589
E013,1,L001,0.26308039,0.24126954
E013,1,L002,0.24314234,0.2439801
E013,1,L003,0.27332297,0.16172772
E013,1,L004,0.32006901,0.20472576
E013,1,L005,0.24385215,0.19435404
E013,1,L006,0.38195861,0.39233513
E013,1,L007,0.24314143,0.18495452
E013,1,L008,0.36187661,0.40305744
E013,1,L011,0.35451402,0.21478128
E013,1,L012,0.37402438,0.27659409
E013,1,L013,0.26824189,0.16155132
E013,1,L014,0.32600677,0.22462311
E013,1,L015,0.29905831,0.25025446
E013,1,L016,0.19401645,0.14566309
E013,1,L017,0.16556074,0.19886842
E013,1,L018,0.1709215,0.19294942
E013,1,L021,0.37899077,0.26569334
E013,1,L022,0.29619448,0.16527944
E013,1,L023,0.19825825,0.16981817
E013,1,L024,0.35987442,0.32024182
E013,1,L025,0.30289125,0.29891885
E013,1,L026,0.32117921,0.1968375
E013,1,L027,0.29649468,0.28615982
E013,1,L028,0.28536546,0.44236306
E013,1,L031,0.29296986,0.14357227
E013,1,L032,0.44368959,0.33957991
E013,1,L033,0.19604943,0.09908211
E013,1,L034,0.2725156,0.22692692
E013,1,L035,0.31470775,0.31031289
E013,1,L036,0.25698184,0.13827811
E013,1,L037,0.24961631,0.1858586
E013,1,L038,0.28354893,0.33958081
E013,1,L041,0.67945298,0.40398528
E013,1,L042,0.25836064,0.35354236
E013,1,L043,0.20217779,0.20637052
E013,1,L044,0.16917765,0.21203989
E013,1,L045,0.21608453,0.11766422
E013,1,L046,0.36192407,0.41412549
E013,1,L047,0.40565302,0.32169367
E013,1,L048,0.37721336,0.39708313
E013,1,L051,0.24899153,0.20960427
E013,1,L052,0.38289194,0.14748081
E013,1,L053,0.32522717,0.31836616
E013,1,L054,0.37579942,0.25526937
E013,1,L055,0.31646707,0.26570985
E013,1,L056,0.22709655,0.30163145
E013,1,L057,0.23476568,0.23380904
E013,1,L058,0.25552659,0.19231983
E013,1,L061,0.32977046,0.21438065
E013,1,L062,0.36580729,0.15750579
E013,1,L063,0.32409983,0.16205369
E013,1,L064,0.21830073,0.19072512
E013,1,L065,0.30917441,0.20789225
E013,1,L066,0.18999406,0.14970077
E013,1,L067,0.28015643,0.13829415
E013,1,L068,0.30398976,0.18546995
E013,1,L071,0.24700474,0.33777626
E013,1,L072,0.26051556,0.24844334
E013,1,L073,0.24121767,0.21363937
E013,1,L074,0.31955091,0.17556572
E013,1,L075,0.29809927,0.25317995
E013,1,L076,0.28238816,0.28626304
E013,1,L077,0.28870724,0.2786072
E013,1,L078,0.27360495,0.2613853
E013,1,L081,0.35826536,0.19419025
E013,1,L082,0.28218704,0.21026227
E013,1,L083,0.20973947,0.19065231
E013,1,L084,0.28485825,0.20329677
E013,1,L085,0.29752619,0.19851324
E013,1,L086,0.15901939,0.20925953
E013,1,L087,0.30495413,0.20570849
E013,1,L088,0.32016197,0.28343161
E013,1,L091,0.287567,0.33077092
E013,1,L092,0.32305265,0.31087483
E013,1,L093,0.36778814,0.32028695
E013,1,L094,0.30337011,0.28653247
E013,1,L095,0.33925518,0.34325533
E013,1,L096,0.38749587,0.25365952
E013,1,L097,0.33489427,0.30345468
E013,1,L098,0.31867117,0.36075155
E013,1,L101,0.52363832,0.33099117
E013,1,L102,0.32523434,0.28439232
E013,1,L103,0.36711308,0.24019328
E013,1,L104,0.32829442,0.24283639
E013,1,L105,0.31770742,0.19057674
E013,1,L106,0.27016621,0.30557819
E013,1,L107,0.27053303,0.13093882
E013,1,L108,0.23383261,0.28935117
E013,1,L111,0.16462791,0.25390586
E013,1,L112,0.2151438,0.24036569
E013,1,L113,0.36445732,0.30858659
E013,1,L114,0.3088651,0.26349215
E013,1,L115,0.24929099,0.19963994
E013,1,L116,0.30653463,0.2969125
E013,1,L117,0.34544707,0.2781604
E013,1,L118,0.30324022,0.19249007
E013,2,L001,0.26308039,0.24126954
E013,2,L002,0.24314234,0.2439801
E013,2,L003,0.27332297,0.16172772
E013,2,L004,0.32006901,0.20472576
E013,2,L005,0.24385215,0.19435404
E013,2,L006,0.38195861,0.39233513
E013,2,L007,0.24314143,0.18495452
E013,2,L008,0.36187661,0.40305744
E013,2,L011,0.35451402,0.21478128
E013,2,L012,0.37402438,0.27659409
E013,2,L013,0.26824189,0.16155132
E013,2,L014,0.32600677,0.22462311
E013,2,L015,0.29905831,0.25025446
E013,2,L016,0.19401645,0.14566309
E013,2,L017,0.16556074,0.19886842
E013,2,L018,0.1709215,0.19294942
E013,2,L021,0.37899077,0.26569334
E013,2,L022,0.29619448,0.16527944
E013,2,L023,0.19825825,0.16981817
E013,2,L024,0.35987442,0.32024182
E013,2,L025,0.30289125,0.29891885
E013,2,L026,0.32117921,0.1968375
E013,2,L027,0.29649468,0.28615982
E013,2,L028,0.28536546,0.44236306
E013,2,L031,0.29296986,0.14357227
E013,2,L032,0.44368959,0.33957991
E013,2,L033,0.19604943,0.09908211
E013,2,L034,0.2725156,0.22692692
E013,2,L035,0.31470775,0.31031289
E013,2,L036,0.25698184,0.13827811
E013,2,L037,0.24961631,0.1858586
E013,2,L038,0.28354893,0.33958081
E013,2,L041,0.67945298,0.40398528
E013,2,L042,0.25836064,0.35354236
E013,2,L043,0.20217779,0.20637052
E013,2,L044,0.16917765,0.21203989
E013,2,L045,0.21608453,0.11766422
E013,2,L046,0.36192407,0.41412549
E013,2,L047,0.40565302,0.32169367
E013,2,L048,0.37721336,0.39708313
E013,2,L051,0.24899153,0.20960427
E013,2,L052,0.38289194,0.14748081
E013,2,L053,0.32522717,0.31836616
E013,2,L054,0.37579942,0.25526937
E013,2,L055,0.31646707,0.26570985
E013,2,L056,0.22709655,0.30163145
E013,2,L057,0.23476568,0.23380904
E013,2,L058,0.25552659,0.19231983
E013,2,L061,0.32977046,0.21438065
E013,2,L062,0.36580729,0.15750579
E013,2,L063,0.32409983,0.16205369
E013,2,L064,0.21830073,0.19072512
E013,2,L065,0.30917441,0.20789225
E013,2,L066,0.18999406,0.14970077
E013,2,L067,0.28015643,0.13829415
E013,2,L068,0.30398976,0.18546995
E013,2,L071,0.24700474,0.33777626
E013,2,L072,0.26051556,0.24844334
E013,2,L073,0.24121767,0.21363937
E013,2,L074,0.31955091,0.17556572
E013,2,L075,0.29809927,0.25317995
E013,2,L076,0.28238816,0.28626304
E013,2,L077,0.28870724,0.2786072
E013,2,L078,0.27360495,0.2613853
E013,2,L081,0.35826536,0.19419025
E013,2,L082,0.28218704,0.21026227
E013,2,L083,0.20973947,0.19065231
E013,2,L084,0.28485825,0.20329677
E013,2,L085,0.29752619,0.19851324
E013,2,L086,0.15901939,0.20925953
E013,2,L087,0.30495413,0.20570849
E013,2,L088,0.32016197,0.28343161
E013,2,L091,0.287567,0.33077092
E013,2,L092,0.32305265,0.31087483
E013,2,L093,0.36778814,0.32028695
E013,2,L094,0.30337011,0.28653247
E013,2,L095,0.33925518,0.34325533
E013,2,L096,0.38749587,0.25365952
E013,2,L097,0.33489427,0.30345468
E013,2,L098,0.31867117,0.36075155
E013,2,L101,0.52363832,0.33099117
E013,2,L102,0.32523434,0.28439232
E013,2,L103,0.36711308,0.24019328
E013,2,L104,0.32829442,0.24283639
E013,2,L105,0.31770742,0.19057674
E013,2,L106,0.27016621,0.30557819
E013,2,L107,0.27053303,0.13093882
E013,2,L108,0.23383261,0.28935117
E013,2,L111,0.16462791,0.25390586
E013,2,L112,0.2151438,0.24036569
E013,2,L113,0.36445732,0.30858659
E013,2,L114,0.3088651,0.26349215
E013,2,L115,0.24929099,0.19963994
E013,2,L116,0.30653463,0.2969125
E013,2,L117,0.34544707,0.2781604
E013,2,L118,0.30324022,0.19249007
E013,3,L001,0.25479392,0.24126954
E013,3,L002,0.2252847,0.2439801
E013,3,L003,0.28200298,0.16172772
E013,3,L004,0.315511,0.20472576
E013,3,L005,0.24134802,0.19435404
E013,3,L006,0.38224359,0.39233513
E013,3,L007,0.23592663,0.18495452
E013,3,L008,0.36594769,0.40305744
E013,3,L011,0.34864852,0.21478128
E013,3,L012,0.38575479,0.27659409
E013,3,L013,0.24970564,0.16155132
E013,3,L014,0.33693631,0.22462311
E013,3,L015,0.29963886,0.25025446
E013,3,L016,0.22531947,0.14566309
E013,3,L017,0.16637217,0.19886842
E013,3,L018,0.15777305,0.19294942
E013,3,L021,0.35950693,0.26569334
E013,3,L022,0.29823382,0.16527944
E013,3,L023,0.20829451,0.16981817
E013,3,L024,0.36624583,0.32024182
E013,3,L025,0.30822024,0.29891885
E013,3,L026,0.32693064,0.1968375
E013,3,L027,0.32303892,0.28615982
E013,3,L028,0.27800635,0.44236306
E013,3,L031,0.30655899,0.14357227
E013,3,L032,0.43683239,0.33957991
E013,3,L033,0.20761393,0.09908211
E013,3,L034,0.28335739,0.22692692
E013,3,L035,0.32717824,0.31031289
E013,3,L036,0.25676161,0.13827811
E013,3,L037,0.25913643,0.1858586
E013,3,L038,0.29450497,0.33958081
E013,3,L041,0.68906939,0.40398528
E013,3,L042,0.259621,0.35354236
E013,3,L043,0.19660569,0.20637052
E013,3,L044,0.18851146,0.21203989
E013,3,L045,0.24106384,0.11766422
E013,3,L046,0.37752619,0.41412549
E013,3,L047,0.4061679,0.32169367
E013,3,L048,0.37706821,0.39708313
E013,3,L051,0.23947414,0.20960427
E013,3,L052,0.38245216,0.14748081
E013,3,L053,0.32965942,0.31836616
E013,3,L054,0.37420981,0.25526937
E013,3,L055,0.31578953,0.26570985
E013,3,L056,0.23211139,0.30163145
E013,3,L057,0.23316217,0.23380904
E013,3,L058,0.27755277,0.19231983
E013,3,L061,0.34077034,0.21438065
E013,3,L062,0.36870541,0.15750579
E013,3,L063,0.32402885,0.16205369
E013,3,L064,0.21916396,0.19072512
E013,3,L065,0.32436067,0.20789225
E013,3,L066,0.18116276,0.14970077
E013,3,L067,0.29062495,0.13829415
E013,3,L068,0.3106494,0.18546995
E013,3,L071,0.25129889,0.33777626
E013,3,L072,0.26392324,0.24844334
E013,3,L073,0.24930812,0.21363937
E013,3,L074,0.30860948,0.17556572
E013,3,L075,0.30799853,0.25317995
E013,3,L076,0.2981309,0.28626304
E013,3,L077,0.3006937,0.2786072
E013,3,L078,0.26654259,0.2613853
E013,3,L081,0.37030992,0.19419025
E013,3,L082,0.30189484,0.21026227
E013,3,L083,0.20983134,0.19065231
E013,3,L084,0.27211005,0.20329677
E013,3,L085,0.29702274,0.19851324
E013,3,L086,0.1747822,0.20925953
E013,3,L087,0.31602814,0.20570849
E013,3,L088,0.34081153,0.28343161
E013,3,L091,0.29612242,0.33077092
E013,3,L092,0.333188,0.31087483
E013,3,L093,0.3813235,0.32028695
E013,3,L094,0.32390266,0.28653247
E013,3,L095,0.33217339,0.34325533
E013,3,L096,0.39444208,0.25365952
E013,3,L097,0.33712767,0.30345468
E013,3,L098,0.33449586,0.36075155
E013,3,L101,0.51629422,0.33099117
E013,3,L102,0.31856977,0.28439232
E013,3,L103,0.3760324,0.24019328
E013,3,L104,0.33984735,0.24283639
E013,3,L105,0.33101544,0.19057674
E013,3,L106,0.25573664,0.30557819
E013,3,L107,0.2739893,0.13093882
E013,3,L108,0.25388576,0.28935117
E013,3,L111,0.16850705,0.25390586
E013,3,L112,0.19987332,0.24036569
E013,3,L113,0.39037134,0.30858659
E013,3,L114,0.30895628,0.26349215
E013,3,L115,0.26935176,0.19963994
E013,3,L116,0.3061531,0.2969125
E013,3,L117,0.35709655,0.2781604
E013,3,L118,0.30291173,0.19249007
E014,1,L001,0.29368984,0.3122243
E014,1,L002,0.25744425,0.29477152
E014,1,L003,0.29550615,0.1877027
E014,1,L004,0.27262218,0.19516453
E014,1,L005,0.31393354,0.28332249
E014,1,L006,0.37852513,0.2582168
E014,1,L007,0.16060262,0.17858894
E014,1,L008,0.28367568,0.30266258
E014,1,L011,0.273354,0.18767884
E014,1,L012,0.28017125,0.23215626
E014,1,L013,0.3047344,0.16824852
E014,1,L014,0.30554068,0.21853475
E014,1,L015,0.24278857,0.20308155
E014,1,L016,0.33747132,0.20791389
E014,1,L017,0.23732511,0.20976467
E014,1,L018,0.24590745,0.25862659
E014,1,L021,0.21143497,0.35244191
E014,1,L022,0.215496,0.18498587
E014,1,L023,0.39101144,0.29541052
E014,1,L024,0.27910619,0.32395942
E014,1,L025,0.27180333,0.27806472
E014,1,L026,0.18342596,0.15091242
E014,1,L027,0.15144298,0.32838126
E014,1,L028,0.24197413,0.22763744
E014,1,L031,0.23471453,0.14748728
E014,1,L032,0.20811969,0.26221182
E014,1,L033,0.25345689,0.17501543
E014,1,L034,0.22846816,0.22788227
E014,1,L035,0.27583315,0.26861479
E014,1,L036,0.30867694,0.22890733
E014,1,L037,0.28065152,0.20901778
E014,1,L038,0.23354574,0.25530529
E014,1,L041,0.14457288,0.14118137
E014,1,L042,0.17376587,0.3010798
E014,1,L043,0.24531021,0.48549038
E014,1,L044,0.2030268,0.18355709
E014,1,L045,0.74172896,0.59431385
E014,1,L046,0.18354945,0.2695391
E014,1,L047,0.31667093,0.25028554
E014,1,L048,0.20026799,0.20415676
E014,1,L051,0.27243534,0.22322882
E014,1,L052,0.26123526,0.12389885
E014,1,L053,0.17924492,0.24710809
E014,1,L054,0.20502418,0.21810151
E014,1,L055,0.40651577,0.21391628
E014,1,L056,0.22665275,0.20381582
E014,1,L057,0.23306821,0.29555715
E014,1,L058,0.2898617,0.28391218
E014,1,L061,0.31039271,0.1859309
E014,1,L062,0.30487436,0.25803017
E014,1,L063,0.15483221,0.10390272
E014,1,L064,0.33013568,0.33771792
E014,1,L065,0.23735283,0.16389076
E014,1,L066,0.23817879,0.20842918
E014,1,L067,0.29760427,0.23194827
E014,1,L068,0.27822816,0.19162061
E014,1,L071,0.19812147,0.30712325
E014,1,L072,0.21307434,0.2347989
E014,1,L073,0.1592318,0.2506821
E014,1,L074,0.21286119,0.21776981
E014,1,L075,0.19553088,0.22048617
E014,1,L076,0.23759391,0.26835546
E014,1,L077,0.25649658,0.22199877
E014,1,L078,0.26361904,0.22750034
E014,1,L081,0.32147734,0.22442084
E014,1,L082,0.19816988,0.20165772
E014,1,L083,0.34677718,0.37959392
E014,1,L084,0.28757538,0.24172781
E014,1,L085,0.28239042,0.23040929
E014,1,L086,0.05994584,0.17769044
E014,1,L087,0.21963205,0.21423736
E014,1,L088,0.24479612,0.20249009
E014,1,L091,0.17081936,0.20762237
E014,1,L092,0.19562977,0.26514566
E014,1,L093,0.13315371,0.21550675
E014,1,L094,0.11715173,0.16031029
E014,1,L095,0.18896449,0.2768934
E014,1,L096,0.20591581,0.2374121
E014,1,L097,0.20427363,0.21597188
E014,1,L098,0.18350453,0.20665946
E014,1,L101,0.25079134,0.32084072
E014,1,L102,0.31029518,0.268535
E014,1,L103,0.23377136,0.22380531
E014,1,L104,0.20285334,0.23853103
E014,1,L105,0.33403982,0.18624625
E014,1,L106,0.3020138,0.29531489
E014,1,L107,0.24748671,0.22330774
E014,1,L108,0.24371648,0.27517854
E014,1,L111,0.09746878,0.13778914
E014,1,L112,0.20528152,0.15647141
E014,1,L113,0.31227759,0.17344209
E014,1,L114,0.1918612,0.16503433
E014,1,L115,0.21637937,0.18230838
E014,1,L116,0.16278482,0.15755875
E014,1,L117,0.15874024,0.17178074
E014,1,L118,0.36998944,0.27762268
E014,2,L001,0.23912006,0.3122243
E014,2,L002,0.19215645,0.29477152
E014,2,L003,0.25250722,0.1877027
E014,2,L004,0.26391439,0.19516453
E014,2,L005,0.30666077,0.28332249
E014,2,L006,0.35179071,0.2582168
E014,2,L007,0.29950647,0.17858894
E014,2,L008,0.31829561,0.30266258
E014,2,L011,0.29407616,0.18767884
E014,2,L012,0.27327525,0.23215626
E014,2,L013,0.29123451,0.16824852
E014,2,L014,0.28135844,0.21853475
E014,2,L015,0.24994608,0.20308155
E014,2,L016,0.32737203,0.20791389
E014,2,L017,0.24557415,0.20976467
E014,2,L018,0.22753375,0.25862659
E014,2,L021,0.3277169,0.35244191
E014,2,L022,0.21743766,0.18498587
E014,2,L023,0.35910982,0.29541052
E014,2,L024,0.25378406,0.32395942
E014,2,L025,0.3400625,0.27806472
E014,2,L026,0.17454641,0.15091242
E014,2,L027,0.21621149,0.32838126
E014,2,L028,0.24333629,0.22763744
E014,2,L031,0.26289993,0.14748728
E014,2,L032,0.30373191,0.26221182
E014,2,L033,0.26397781,0.17501543
E014,2,L034,0.1931754,0.22788227
E014,2,L035,0.27029374,0.26861479
E014,2,L036,0.29090871,0.22890733
E014,2,L037,0.29436065,0.20901778
E014,2,L038,0.24135281,0.25530529
E014,2,L041,0.12282393,0.14118137
E014,2,L042,0.21368791,0.3010798
E014,2,L043,0.23647698,0.48549038
E014,2,L044,0.21089404,0.18355709
E014,2,L045,0.78321718,0.59431385
E014,2,L046,0.1888628,0.2695391
E014,2,L047,0.3190093,0.25028554
E014,2,L048,0.26747735,0.20415676
E014,2,L051,0.28707707,0.22322882
E014,2,L052,0.26874722,0.12389885
E014,2,L053,0.16429372,0.24710809
E014,2,L054,0.21742428,0.21810151
E014,2,L055,0.40696431,0.21391628
E014,2,L056,0.21621681,0.20381582
E014,2,L057,0.27866155,0.29555715
E014,2,L058,0.24862875,0.28391218
E014,2,L061,0.32476053,0.1859309
E014,2,L062,0.29174071,0.25803017
E014,2,L063,0.21673561,0.10390272
E014,2,L064,0.29860141,0.33771792
E014,2,L065,0.22952181,0.16389076
E014,2,L066,0.30829598,0.20842918
E014,2,L067,0.27699382,0.23194827
E014,2,L068,0.31720711,0.19162061
E014,2,L071,0.2534629,0.30712325
E014,2,L072,0.31465774,0.2347989
E014,2,L073,0.19678754,0.2506821
E014,2,L074,0.21396325,0.21776981
E014,2,L075,0.24493077,0.22048617
E014,2,L076,0.32570236,0.26835546
E014,2,L077,0.27394254,0.22199877
E014,2,L078,0.30725337,0.22750034
E014,2,L081,0.38636596,0.22442084
E014,2,L082,0.2168144,0.20165772
E014,2,L083,0.38277961,0.37959392
E014,2,L084,0.33249102,0.24172781
E014,2,L085,0.35654189,0.23040929
E014,2,L086,0.15917143,0.17769044
E014,2,L087,0.22714979,0.21423736
E014,2,L088,0.29991928,0.20249009
E014,2,L091,0.1626767,0.20762237
E014,2,L092,0.2294033,0.26514566
E014,2,L093,0.15333522,0.21550675
E014,2,L094,0.16011691,0.16031029
E014,2,L095,0.22295526,0.2768934
E014,2,L096,0.19214284,0.2374121
E014,2,L097,0.22268128,0.21597188
E014,2,L098,0.20346132,0.20665946
E014,2,L101,0.30722152,0.32084072
E014,2,L102,0.29526272,0.268535
E014,2,L103,0.20124143,0.22380531
E014,2,L104,0.18748941,0.23853103
E014,2,L105,0.33488277,0.18624625
E014,2,L106,0.36670527,0.29531489
E014,2,L107,0.22632639,0.22330774
E014,2,L108,0.29025297,0.27517854
E014,2,L111,0.17048154,0.13778914
E014,2,L112,0.25421111,0.15647141
E014,2,L113,0.28947815,0.17344209
E014,2,L114,0.34585239,0.16503433
E014,2,L115,0.22634254,0.18230838
E014,2,L116,0.28711427,0.15755875
E014,2,L117,0.16433064,0.17178074
E014,2,L118,0.40170233,0.27762268
E014,3,L001,0.29368984,0.3122243
E014,3,L002,0.25744425,0.29477152
E014,3,L003,0.29550615,0.1877027
E014,3,L004,0.27262218,0.19516453
E014,3,L005,0.31393354,0.28332249
E014,3,L006,0.37852513,0.2582168
E014,3,L007,0.16060262,0.17858894
E014,3,L008,0.28367568,0.30266258
E014,3,L011,0.273354,0.18767884
E014,3,L012,0.28017125,0.23215626
E014,3,L013,0.3047344,0.16824852
E014,3,L014,0.30554068,0.21853475
E014,3,L015,0.24278857,0.20308155
E014,3,L016,0.33747132,0.20791389
E014,3,L017,0.23732511,0.20976467
E014,3,L018,0.24590745,0.25862659
E014,3,L021,0.21143497,0.35244191
E014,3,L022,0.215496,0.18498587
E014,3,L023,0.39101144,0.29541052
E014,3,L024,0.27910619,0.32395942
E014,3,L025,0.27180333,0.27806472
E014,3,L026,0.18342596,0.15091242
E014,3,L027,0.15144298,0.32838126
E014,3,L028,0.24197413,0.22763744
E014,3,L031,0.23471453,0.14748728
E014,3,L032,0.20811969,0.26221182
E014,3,L033,0.25345689,0.17501543
E014,3,L034,0.22846816,0.22788227
E014,3,L035,0.27583315,0.26861479
E014,3,L036,0.30867694,0.22890733
E014,3,L037,0.28065152,0.20901778
E014,3,L038,0.23354574,0.25530529
E014,3,L041,0.14457288,0.14118137
E014,3,L042,0.17376587,0.3010798
E014,3,L043,0.24531021,0.48549038
E014,3,L044,0.2030268,0.18355709
E014,3,L045,0.74172896,0.59431385
E014,3,L046,0.18354945,0.2695391
E014,3,L047,0.31667093,0.25028554
E014,3,L048,0.20026799,0.20415676
E014,3,L051,0.27243534,0.22322882
E014,3,L052,0.26123526,0.12389885
E014,3,L053,0.17924492,0.24710809
E014,3,L054,0.20502418,0.21810151
E014,3,L055,0.40651577,0.21391628
E014,3,L056,0.22665275,0.20381582
E014,3,L057,0.23306821,0.29555715
E014,3,L058,0.2898617,0.28391218
E014,3,L061,0.31039271,0.1859309
E014,3,L062,0.30487436,0.25803017
E014,3,L063,0.15483221,0.10390272
E014,3,L064,0.33013568,0.33771792
E014,3,L065,0.23735283,0.16389076
E014,3,L066,0.23817879,0.20842918
E014,3,L067,0.29760427,0.23194827
E014,3,L068,0.27822816,0.19162061
E014,3,L071,0.19812147,0.30712325
E014,3,L072,0.21307434,0.2347989
E014,3,L073,0.1592318,0.2506821
E014,3,L074,0.21286119,0.21776981
E014,3,L075,0.19553088,0.22048617
E014,3,L076,0.23759391,0.26835546
E014,3,L077,0.25649658,0.22199877
E014,3,L078,0.26361904,0.22750034
E014,3,L081,0.32147734,0.22442084
E014,3,L082,0.19816988,0.20165772
E014,3,L083,0.34677718,0.37959392
E014,3,L084,0.28757538,0.24172781
E014,3,L085,0.28239042,0.23040929
E014,3,L086,0.05994584,0.17769044
E014,3,L087,0.21963205,0.21423736
E014,3,L088,0.24479612,0.20249009
E014,3,L091,0.17081936,0.20762237
E014,3,L092,0.19562977,0.26514566
E014,3,L093,0.13315371,0.21550675
E014,3,L094,0.11715173,0.16031029
E014,3,L095,0.18896449,0.2768934
E014,3,L096,0.20591581,0.2374121
E014,3,L097,0.20427363,0.21597188
E014,3,L098,0.18350453,0.20665946
E014,3,L101,0.25079134,0.32084072
E014,3,L102,0.31029518,0.268535
E014,3,L103,0.23377136,0.22380531
E014,3,L104,0.20285334,0.23853103
E014,3,L105,0.33403982,0.18624625
E014,3,L106,0.3020138,0.29531489
E014,3,L107,0.24748671,0.22330774
E014,3,L108,0.24371648,0.27517854
E014,3,L111,0.09746878,0.13778914
E014,3,L112,0.20528152,0.15647141
E014,3,L113,0.31227759,0.17344209
E014,3,L114,0.1918612,0.16503433
E014,3,L115,0.21637937,0.18230838
E014,3,L116,0.16278482,0.15755875
E014,3,L117,0.15874024,0.17178074
E014,3,L118,0.36998944,0.27762268
E015,1,L001,0.38584977,0.34654881
E015,1,L002,0.32937342,0.28478187
E015,1,L003,0.41219377,0.33383376
E015,1,L004,0.47700888,0.34903811
E015,1,L005,0.34233044,0.24338552
E015,1,L006,0.43281656,0.35697063
E015,1,L007,0.24537352,0.28598658
E015,1,L008,0.41425153,0.31662438
E015,1,L011,0.28334736,0.24366207
E015,1,L012,0.39519612,0.26987492
E015,1,L013,0.30208147,0.326542
E015,1,L014,0.30749902,0.24721201
E015,1,L015,0.24739321,0.34522653
E015,1,L016,0.4454111,0.22721986
E015,1,L017,0.31024698,0.24535931
E015,1,L018,0.17915829,0.34304885
E015,1,L021,0.31829195,0.27690848
E015,1,L022,0.37081333,0.23627865
E015,1,L023,0.39044845,0.29850099
E015,1,L024,0.33207968,0.39587441
E015,1,L025,0.17121839,0.28023232
E015,1,L026,0.27325016,0.36769056
E015,1,L027,0.40361113,0.31670634
E015,1,L028,0.2296459,0.36684097
E015,1,L031,0.42943684,0.39139037
E015,1,L032,0.33247048,0.40466828
E015,1,L033,0.29255742,0.22977863
E015,1,L034,0.34741236,0.35004899
E015,1,L035,0.32699608,0.40087949
E015,1,L036,0.36688223,0.42636411
E015,1,L037,0.45500722,0.2336148
E015,1,L038,0.46283518,0.45888308
E015,1,L041,0.37344303,0.41406366
E015,1,L042,0.29691151,0.51261118
E015,1,L043,0.24105875,0.32092695
E015,1,L044,0.39795114,0.34747081
E015,1,L045,0.34648048,0.1575148
E015,1,L046,0.32986029,0.36655239
E015,1,L047,0.36040689,0.40362244
E015,1,L048,0.33733611,0.43287995
E015,1,L051,0.36323808,0.30083701
E015,1,L052,0.31192756,0.21152342
E015,1,L053,0.3291012,0.45867351
